id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry
nc73802456,1.47,"8km ESE of Prunedale, CA",1667413940970,1668030923971,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802456&format=geojson,,,,,reviewed,0,33,nc,73802456,",nc73802456,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.01893,0.13,70.0,md,quarry blast,"M 1.5 Quarry Blast - 8km ESE of Prunedale, CA",POINT Z (-121.5918333 36.745 -0.25)
nn00850488,0.5,"5 km SSW of Floriston, California",1667413665765,1667443489082,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850488,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850488&format=geojson,,,,,reviewed,0,4,nn,00850488,",nn00850488,",",nn,",",origin,phase-data,",3.0,0.057,0.0106,248.12,ml,earthquake,"M 0.5 - 5 km SSW of Floriston, California",POINT Z (-120.0362 39.3492 0)
ak022e2dam4p,1.5,"36 km NNE of Whittier, Alaska",1667413335480,1669046378495,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2dam4p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2dam4p&format=geojson,,,,,reviewed,0,35,ak,022e2dam4p,",ak022e2dam4p,",",ak,",",origin,phase-data,",,,0.53,,ml,ice quake,"M 1.5 Ice Quake - 36 km NNE of Whittier, Alaska",POINT Z (-148.3943 61.0743 0)
nn00850470,1.3,"9 km ESE of Sparks, Nevada",1667412339028,1667443431246,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850470&format=geojson,,,,,reviewed,0,26,nn,00850470,",nn00850470,",",nn,",",origin,phase-data,",24.0,0.05,0.154,59.22,ml,earthquake,"M 1.3 - 9 km ESE of Sparks, Nevada",POINT Z (-119.6395 39.5171 0)
uu60523047,1.21,"21 km SSW of Mammoth, Wyoming",1667411968230,1667420959480,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523047&format=geojson,,,,,reviewed,0,23,uu,60523047,",uu60523047,",",uu,",",origin,phase-data,",9.0,0.04089,0.15,210.0,ml,earthquake,"M 1.2 - 21 km SSW of Mammoth, Wyoming",POINT Z (-110.7933333 44.7921667 5.78)
us7000im11,4.6,south of the Kermadec Islands,1667411877900,1667851314040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000im11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000im11&format=geojson,,,,,reviewed,0,326,us,7000im11,",us7000im11,",",us,",",origin,phase-data,",34.0,2.882,1.08,176.0,mb,earthquake,M 4.6 - south of the Kermadec Islands,POINT Z (-178.0188 -32.1519 10)
us7000in4g,4.7,northern Mid-Atlantic Ridge,1667411825922,1667851102040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000in4g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000in4g&format=geojson,,,,,reviewed,0,340,us,7000in4g,",us7000in4g,",",us,",",origin,phase-data,",21.0,31.857,0.81,149.0,mb,earthquake,M 4.7 - northern Mid-Atlantic Ridge,POINT Z (-41.5326 30.5597 10)
nc73802451,0.84,"3km NW of The Geysers, CA",1667411362070,1667420352120,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802451&format=geojson,,,,,automatic,0,11,nc,73802451,",nc73802451,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.002952,0.01,125.0,md,earthquake,"M 0.8 - 3km NW of The Geysers, CA",POINT Z (-122.7853317 38.7953339 3.74)
ak022e2cv2og,1.7,"21 km WSW of Cooper Landing, Alaska",1667411343450,1669046378285,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2cv2og,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2cv2og&format=geojson,,,,,reviewed,0,44,ak,022e2cv2og,",ak022e2cv2og,",",ak,",",origin,phase-data,",,,0.32,,ml,earthquake,"M 1.7 - 21 km WSW of Cooper Landing, Alaska",POINT Z (-150.1984 60.428 33.5)
ak022e2cu0ur,1.6,"36 km SSE of Nelchina, Alaska",1667411053092,1669046378051,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2cu0ur,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2cu0ur&format=geojson,,,,,reviewed,0,39,ak,022e2cu0ur,",ak022e2cu0ur,",",ak,",",origin,phase-data,",,,0.67,,ml,earthquake,"M 1.6 - 36 km SSE of Nelchina, Alaska",POINT Z (-146.5365 61.6841 19.4)
us7000im0t,4.8,"68 km SE of Beykonak, Turkey",1667410883230,1668284151293,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000im0t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000im0t&format=geojson,11.0,6.3,,,reviewed,0,361,us,7000im0t,",us7000im0t,",",us,",",dyfi,origin,phase-data,",106.0,1.097,0.86,51.0,mb,earthquake,"M 4.8 - 68 km SE of Beykonak, Turkey",POINT Z (30.9178 35.9595 52.321)
ak022e2ct1y6,1.8,"56 km W of Salamatof, Alaska",1667410798502,1669046377845,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2ct1y6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2ct1y6&format=geojson,,,,,reviewed,0,50,ak,022e2ct1y6,",ak022e2ct1y6,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,"M 1.8 - 56 km W of Salamatof, Alaska",POINT Z (-152.3369 60.6716 86.5)
ak022e2csldz,1.4,"69 km W of Tyonek, Alaska",1667410666064,1669046377645,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2csldz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2csldz&format=geojson,,,,,reviewed,0,30,ak,022e2csldz,",av91708336,ak022e2csldz,",",av,ak,",",origin,phase-data,",,,0.62,,ml,earthquake,"M 1.4 - 69 km W of Tyonek, Alaska",POINT Z (-152.4251 61.0294 10.1)
ak022e2cquvv,2.2,"39 km NNE of Chickaloon, Alaska",1667410176233,1669046377390,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2cquvv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2cquvv&format=geojson,,,,,reviewed,0,74,ak,022e2cquvv,",ak022e2cquvv,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.2 - 39 km NNE of Chickaloon, Alaska",POINT Z (-148.1151 62.11 24.3)
ak022e2cpdm7,1.4,"79 km E of Ugashik, Alaska",1667409765171,1669055337546,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2cpdm7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2cpdm7&format=geojson,,,,,reviewed,0,30,ak,022e2cpdm7,",ak022e2cpdm7,",",ak,",",origin,phase-data,",,,0.36,,ml,earthquake,"M 1.4 - 79 km E of Ugashik, Alaska",POINT Z (-156.0835 57.629 6.1)
uu60523032,1.87,Wyoming,1667409437740,1667417109280,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523032&format=geojson,,,,,reviewed,0,54,uu,60523032,",uu60523032,",",uu,",",origin,phase-data,",16.0,0.03399,0.19,89.0,ml,earthquake,M 1.9 - Wyoming,POINT Z (-110.8065 44.7751667 6.15)
ak022e2cnh30,2.1,"67 km NE of Teller, Alaska",1667409236589,1669055337367,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2cnh30,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2cnh30&format=geojson,,,,,reviewed,0,68,ak,022e2cnh30,",ak022e2cnh30,",",ak,",",origin,phase-data,",,,0.43,,ml,earthquake,"M 2.1 - 67 km NE of Teller, Alaska",POINT Z (-165.1796 65.6121 1.3)
uu60523027,0.96,"23 km SSW of Mammoth, Wyoming",1667408994160,1667416675570,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523027&format=geojson,,,,,reviewed,0,14,uu,60523027,",uu60523027,",",uu,",",origin,phase-data,",9.0,0.03892,0.11,182.0,ml,earthquake,"M 1.0 - 23 km SSW of Mammoth, Wyoming",POINT Z (-110.7975 44.7788333 4.07)
us7000im0p,2.5,"12 km ENE of Marion, Kansas",1667408683329,1667850090219,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000im0p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000im0p&format=geojson,2.0,3.4,,,reviewed,0,97,us,7000im0p,",us7000im0p,",",us,",",dyfi,origin,phase-data,",29.0,0.739,0.48,95.0,mb_lg,earthquake,"M 2.5 - 12 km ENE of Marion, Kansas",POINT Z (-96.8816 38.3919 5)
uu60523022,1.22,"22 km SSW of Mammoth, Wyoming",1667408623580,1667409190790,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523022,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523022&format=geojson,,,,,reviewed,0,23,uu,60523022,",uu60523022,",",uu,",",origin,phase-data,",7.0,0.03814,0.09,213.0,ml,earthquake,"M 1.2 - 22 km SSW of Mammoth, Wyoming",POINT Z (-110.7971667 44.7848333 5.42)
uu60523007,1.6,"7 km SW of Corinne, Utah",1667407827170,1667409002690,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523007&format=geojson,,,,,reviewed,0,39,uu,60523007,",uu60523007,",",uu,",",origin,phase-data,",21.0,0.09856,0.15,65.0,ml,earthquake,"M 1.6 - 7 km SW of Corinne, Utah",POINT Z (-112.1783333 41.5078333 6.59)
av91708316,1.01,"84 km NW of Karluk, Alaska",1667407605740,1669046350484,,https://earthquake.usgs.gov/earthquakes/eventpage/av91708316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91708316&format=geojson,,,,,reviewed,0,16,av,91708316,",av91708316,ak022e2c939z,",",av,ak,",",origin,phase-data,",8.0,,0.06,112.0,ml,earthquake,"M 1.0 - 84 km NW of Karluk, Alaska",POINT Z (-155.325666666667 58.174 1.61)
uu60523002,2.69,Utah,1667407497930,1668472702040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60523002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60523002&format=geojson,8.0,2.7,,,reviewed,0,113,uu,60523002,",uu60523002,us7000im09,",",uu,us,",",dyfi,origin,phase-data,",38.0,0.1039,0.21,64.0,ml,earthquake,M 2.7 - Utah,POINT Z (-112.1756667 41.5028333 7.16)
ci40128399,1.18,"6km N of Beaumont, CA",1667407236940,1667415374589,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128399&format=geojson,,,,,reviewed,0,21,ci,40128399,",ci40128399,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",45.0,0.05921,0.15,47.0,ml,earthquake,"M 1.2 - 6km N of Beaumont, CA",POINT Z (-116.9721667 33.9803333 14.34)
hv73204897,1.84000003,"0 km SW of P?hala, Hawaii",1667406476240,1667406664890,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204897&format=geojson,,,,,automatic,0,52,hv,73204897,",hv73204897,",",hv,",",origin,phase-data,",35.0,,0.0900000036,144.0,md,earthquake,"M 1.8 - 0 km SW of P?hala, Hawaii",POINT Z (-155.485992431641 19.1978340148926 32)
us7000ilza,4.3,Kuril Islands,1667406051579,1668472290040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilza,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilza&format=geojson,,,,,reviewed,0,284,us,7000ilza,",us7000ilza,",",us,",",origin,phase-data,",80.0,6.384,0.65,85.0,mb,earthquake,M 4.3 - Kuril Islands,POINT Z (151.0159 48.3415 267.653)
nn00850487,0.8,"6 km WNW of Patton Village, California",1667405221623,1667443485673,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850487,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850487&format=geojson,,,,,reviewed,0,10,nn,00850487,",nn00850487,",",nn,",",origin,phase-data,",3.0,0.309,0.0473,248.1,ml,earthquake,"M 0.8 - 6 km WNW of Patton Village, California",POINT Z (-120.2237 40.1571 2.5)
ci40128383,1.6,"6km ENE of El Centro, CA",1667404745230,1667405781562,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128383&format=geojson,,,,,reviewed,0,39,ci,40128383,",ci40128383,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.04538,0.17,142.0,ml,earthquake,"M 1.6 - 6km ENE of El Centro, CA",POINT Z (-115.5006667 32.8048333 4.81)
uu60522992,0.98,"7 km SW of Corinne, Utah",1667404623400,1667405179390,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60522992,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60522992&format=geojson,,,,,reviewed,0,15,uu,60522992,",uu60522992,",",uu,",",origin,phase-data,",16.0,0.1001,0.11,65.0,md,earthquake,"M 1.0 - 7 km SW of Corinne, Utah",POINT Z (-112.1798333 41.5053333 4.81)
ak022e2bpeca,0.6,"65 km WNW of Beluga, Alaska",1667404497084,1668800389688,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2bpeca,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2bpeca&format=geojson,,,,,reviewed,0,6,ak,022e2bpeca,",av91708306,ak022e2bpeca,",",av,ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 0.6 - 65 km WNW of Beluga, Alaska",POINT Z (-152.2506 61.3191 4.5)
ok2022vmlq,1.44,Oklahoma,1667404122929,1667404626572,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022vmlq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022vmlq&format=geojson,,,,,reviewed,0,32,ok,2022vmlq,",ok2022vmlq,",",ok,",",origin,phase-data,",30.0,0.03149381984,0.59,129.0,ml,quarry blast,M 1.4 Quarry Blast - Oklahoma,POINT Z (-96.79133333 36.47166667 0)
nc73802436,0.82,"8km NW of The Geysers, CA",1667403531960,1667410513149,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802436,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802436&format=geojson,,,,,automatic,0,10,nc,73802436,",nc73802436,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01204,0.02,59.0,md,earthquake,"M 0.8 - 8km NW of The Geysers, CA",POINT Z (-122.8170013 38.8341675 1.96)
us7000in49,4.3,"232 km E of Levuka, Fiji",1667403456270,1668471311040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000in49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000in49&format=geojson,,,,,reviewed,0,284,us,7000in49,",us7000in49,",",us,",",origin,phase-data,",37.0,4.314,0.83,103.0,mb,earthquake,"M 4.3 - 232 km E of Levuka, Fiji",POINT Z (-178.4877 -17.9814 583.546)
nc73802431,0.82,"6km NW of The Geysers, CA",1667402948470,1667408892987,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802431,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802431&format=geojson,,,,,automatic,0,10,nc,73802431,",nc73802431,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.007922,0.01,66.0,md,earthquake,"M 0.8 - 6km NW of The Geysers, CA",POINT Z (-122.8000031 38.8243332 2.99)
ak022e2bibhs,1.0,"10 km ENE of Fox, Alaska",1667402515364,1668800391891,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2bibhs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2bibhs&format=geojson,,,,,reviewed,0,15,ak,022e2bibhs,",ak022e2bibhs,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,"M 1.0 - 10 km ENE of Fox, Alaska",POINT Z (-147.4059 64.9817 9.6)
us7000ilyv,2.8,Kansas,1667402492224,1668406849040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilyv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilyv&format=geojson,,,,,reviewed,0,121,us,7000ilyv,",us7000ilyv,",",us,",",origin,phase-data,",31.0,0.722,0.36,93.0,mb_lg,earthquake,M 2.8 - Kansas,POINT Z (-96.8417 38.4013 5)
ak022e2bhus4,1.2,"71 km S of Cantwell, Alaska",1667402378766,1668800392114,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2bhus4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2bhus4&format=geojson,,,,,reviewed,0,22,ak,022e2bhus4,",ak022e2bhus4,",",ak,",",origin,phase-data,",,,0.39,,ml,earthquake,"M 1.2 - 71 km S of Cantwell, Alaska",POINT Z (-148.8468 62.7533 60.8)
us7000in48,4.4,"Izu Islands, Japan region",1667401418468,1668396296040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000in48,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000in48&format=geojson,,,,,reviewed,0,298,us,7000in48,",us7000in48,",",us,",",origin,phase-data,",15.0,5.619,0.54,204.0,mb,earthquake,"M 4.4 - Izu Islands, Japan region",POINT Z (142.8382 32.3065 10)
pr71380583,2.87,"6 km ENE of La Parguera, Puerto Rico",1667400689930,1667404061562,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71380583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71380583&format=geojson,1.0,4.9,,,reviewed,0,127,pr,71380583,",pr71380583,",",pr,",",dyfi,origin,phase-data,",24.0,0.06033,0.17,140.0,md,earthquake,"M 2.9 - 6 km ENE of La Parguera, Puerto Rico",POINT Z (-66.9866666666667 17.9948333333333 8.11)
nc73802426,1.06,"12km NW of The Geysers, CA",1667400554820,1667991973631,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802426,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802426&format=geojson,,,,,reviewed,0,17,nc,73802426,",nc73802426,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",33.0,0.005394,0.03,67.0,md,earthquake,"M 1.1 - 12km NW of The Geysers, CA",POINT Z (-122.8755 38.8395 2.54)
nc73802421,0.67,"13km NW of The Geysers, CA",1667400540050,1667403910511,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802421&format=geojson,,,,,automatic,0,7,nc,73802421,",nc73802421,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.005577,0.02,104.0,md,earthquake,"M 0.7 - 13km NW of The Geysers, CA",POINT Z (-122.8776703 38.8414993 2.25)
nc73802416,1.86,"11km NNW of Lake Pillsbury, CA",1667400169520,1667504714845,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802416&format=geojson,,,,,reviewed,0,53,nc,73802416,",nc73802416,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.1583,0.16,77.0,md,earthquake,"M 1.9 - 11km NNW of Lake Pillsbury, CA",POINT Z (-122.9918333 39.5078333 4.5)
hv73204822,1.82000005,"15 km NNE of Hawaiian Ocean View, Hawaii",1667399500250,1667548842314,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204822,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204822&format=geojson,0.0,1.0,,,automatic,0,51,hv,73204822,",hv73204822,",",hv,",",dyfi,origin,phase-data,",36.0,,0.230000004,126.0,md,earthquake,"M 1.8 - 15 km NNE of Hawaiian Ocean View, Hawaii",POINT Z (-155.715667724609 19.200834274292 -0.170000001788139)
hv73204802,2.04999995,"9 km E of P?hala, Hawaii",1667399011940,1667399212350,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204802,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204802&format=geojson,,,,,automatic,0,65,hv,73204802,",hv73204802,",",hv,",",origin,phase-data,",40.0,,0.150000006,158.0,md,earthquake,"M 2.0 - 9 km E of P?hala, Hawaii",POINT Z (-155.389495849609 19.212833404541 36.0999984741211)
ak022e2ax25h,1.6,"9 km N of Petersville, Alaska",1667398956215,1668800389480,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2ax25h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2ax25h&format=geojson,,,,,reviewed,0,39,ak,022e2ax25h,",ak022e2ax25h,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.6 - 9 km N of Petersville, Alaska",POINT Z (-150.7615 62.5808 78.1)
ak022e2awfpg,1.8,"80 km E of Ugashik, Alaska",1667398785868,1668800389281,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2awfpg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2awfpg&format=geojson,,,,,reviewed,0,50,ak,022e2awfpg,",ak022e2awfpg,",",ak,",",origin,phase-data,",,,0.39,,ml,earthquake,"M 1.8 - 80 km E of Ugashik, Alaska",POINT Z (-156.0685 57.6 87.4)
us7000ilyk,6.1,South Sandwich Islands region,1667398671784,1667485316161,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilyk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilyk&format=geojson,,,3.246,green,reviewed,0,572,us,7000ilyk,",usauto7000ilyk,pt22306001,us7000ilyk,",",usauto,pt,us,",",internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",61.0,8.713,0.8,54.0,mww,earthquake,M 6.1 - South Sandwich Islands region,POINT Z (-25.7325 -60.7962 10)
nc73802411,1.01,"15km E of Seven Trees, CA",1667398645710,1667448792952,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802411&format=geojson,,,,,reviewed,0,16,nc,73802411,",nc73802411,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.04299,0.07,43.0,md,earthquake,"M 1.0 - 15km E of Seven Trees, CA",POINT Z (-121.6751667 37.3073333 7.89)
ci40128351,0.79,"14km SE of Anza, CA",1667398301510,1667403097600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128351&format=geojson,,,,,reviewed,0,10,ci,40128351,",ci40128351,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.04011,0.13,78.0,ml,earthquake,"M 0.8 - 14km SE of Anza, CA",POINT Z (-116.569 33.4656667 11.93)
ok2022vmin,1.44,"2 km E of Hennessey, Oklahoma",1667398288399,1667482253866,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022vmin,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022vmin&format=geojson,,,,,reviewed,0,32,ok,2022vmin,",ok2022vmin,",",ok,",",origin,phase-data,",78.0,0.1133777514,0.24,40.0,ml,earthquake,"M 1.4 - 2 km E of Hennessey, Oklahoma",POINT Z (-97.87616667 36.10933333 5.97)
hv73204787,2.1400001,"Island of Hawaii, Hawaii",1667398194380,1667398383320,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204787,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204787&format=geojson,,,,,automatic,0,70,hv,73204787,",hv73204787,",",hv,",",origin,phase-data,",43.0,,0.170000002,114.0,md,earthquake,"M 2.1 - Island of Hawaii, Hawaii",POINT Z (-155.849502563477 19.451000213623 10.6499996185303)
av91708261,-0.13,"69 km WNW of Tyonek, Alaska",1667398055700,1667411233730,,https://earthquake.usgs.gov/earthquakes/eventpage/av91708261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91708261&format=geojson,,,,,reviewed,0,0,av,91708261,",av91708261,",",av,",",origin,phase-data,",8.0,,0.08,155.0,ml,earthquake,"M -0.1 - 69 km WNW of Tyonek, Alaska",POINT Z (-152.338833333333 61.2895 1.22)
nn00850455,1.5,"30 km SE of Mina, Nevada",1667397790313,1667405322255,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850455&format=geojson,,,,,reviewed,0,35,nn,00850455,",nn00850455,",",nn,",",origin,phase-data,",17.0,0.069,0.1682,84.43,ml,earthquake,"M 1.5 - 30 km SE of Mina, Nevada",POINT Z (-117.8882 38.1784 9.1)
hv73204777,1.98000002,"9 km ENE of P?hala, Hawaii",1667397589360,1667397791350,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204777&format=geojson,,,,,automatic,0,60,hv,73204777,",hv73204777,",",hv,",",origin,phase-data,",41.0,,0.140000001,133.0,md,earthquake,"M 2.0 - 9 km ENE of P?hala, Hawaii",POINT Z (-155.397338867188 19.2466659545898 31.2399997711182)
ak022e2aifo9,2.3,"228 km W of Adak, Alaska",1667397253376,1668800391684,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2aifo9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2aifo9&format=geojson,,,,,reviewed,0,81,ak,022e2aifo9,",ak022e2aifo9,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 2.3 - 228 km W of Adak, Alaska",POINT Z (-179.9141 51.6269 71.7)
hv73204772,1.83000004,"8 km ENE of P?hala, Hawaii",1667397043010,1667397233260,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204772&format=geojson,,,,,automatic,0,52,hv,73204772,",hv73204772,",",hv,",",origin,phase-data,",33.0,,0.170000002,131.0,md,earthquake,"M 1.8 - 8 km ENE of P?hala, Hawaii",POINT Z (-155.410827636719 19.244499206543 32.5999984741211)
ci40128343,0.89,"26km E of Lake Isabella, CA",1667396974520,1667402840696,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128343&format=geojson,,,,,reviewed,0,12,ci,40128343,",ci40128343,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.08574,0.09,80.0,ml,earthquake,"M 0.9 - 26km E of Lake Isabella, CA",POINT Z (-118.184 35.6241667 9.98)
nn00850483,0.3,"59 km SW of Rachel, Nevada",1667396779476,1667443473301,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850483,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850483&format=geojson,,,,,reviewed,0,1,nn,00850483,",nn00850483,",",nn,",",origin,phase-data,",12.0,0.092,0.1342,205.15,ml,earthquake,"M 0.3 - 59 km SW of Rachel, Nevada",POINT Z (-116.2372 37.2846 10.1)
nc73802406,0.63,"6km W of Cobb, CA",1667396513530,1667399654089,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802406&format=geojson,,,,,automatic,0,6,nc,73802406,",nc73802406,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.01256,0.01,64.0,md,earthquake,"M 0.6 - 6km W of Cobb, CA",POINT Z (-122.7858353 38.8263321 1.27)
